"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dm_00003754",188.445744578509,2.31239853894195,0.270866513141454,8.53704103960004,1.3770265632986e-17,4.78090237923719e-17
"Dm_00003755",2436.57182139002,-0.103829667306473,0.0425185856693415,-2.44198309214553,0.01460683070825,0.0222502146590591
"Dm_00003756",0.304174485546734,-2.00656377544657,3.4047557067832,-0.589341482400321,0.555632222833701,NA
"Dm_00003757",0.201113086839712,0.618331719274984,4.02077549780348,0.153784194022465,0.87777989691874,NA
"Dm_00003758",0,NA,NA,NA,NA,NA
"Dm_00003759",313.320944659768,2.52596506058963,0.127439217126277,19.8209398766685,1.96406168301388e-87,1.8741153876916e-86
"Dm_00003760",84.085979550158,0.28799681836014,0.199612963938103,1.44277612374636,0.149083547153489,0.191755881484618
"Dm_00003761",119.25806547597,0.535874929498185,0.175346902819599,3.05608437264219,0.00224248143028117,0.00375239860371842
"Dm_00003762",657.524866321729,0.158139402226343,0.0736396544031283,2.14747615952453,0.0317553931800374,0.0460906849584543
"Dm_00003763",135.732004993334,1.93745618432847,0.176750846171133,10.9615100934374,5.85147213664222e-28,2.6533085046911e-27
"Dm_00003764",3452.45452821087,1.09049586227224,0.0372880778433279,29.2451615997516,5.1736978145716e-188,9.1988347143083e-187
"Dm_00003765",2050.96119193038,-1.78987576829581,0.0463540819446809,-38.6131208559335,0,0
"Dm_00003766",0,NA,NA,NA,NA,NA
"Dm_00003767",138.640747403341,0.0979588546447502,0.16174336417833,0.605643731613902,0.544751356046047,0.606281207361862
"Dm_00003768",104.563058802625,0.165309446516932,0.180145326722795,0.917644934366282,0.358804785076585,0.420752907137294
"Dm_00003769",264.806361551021,0.163984861607294,0.119028291284901,1.37769651094786,0.168297009048631,0.213940954782029
"Dm_00003770",0.151755382589314,-1.31453716937269,4.0804728567969,-0.322153146340146,0.747336677608493,NA
"Dm_00003771",0,NA,NA,NA,NA,NA
"Dm_00003772",91.6888292950514,-0.575865022649437,0.192435547575268,-2.99250855626972,0.00276694910802272,0.00458398588120712
"Dm_00003773",209.628881531064,0.75203520750638,0.132946995046672,5.65665442263192,1.54352105144679e-08,3.72821492305684e-08
"Dm_00003774",0,NA,NA,NA,NA,NA
"Dm_00003775",0,NA,NA,NA,NA,NA
"Dm_00003776",0,NA,NA,NA,NA,NA
"Dm_00003777",0,NA,NA,NA,NA,NA
"Dm_00003778",481.664135290036,-0.395313980282194,0.0835408861949996,-4.73198212620656,2.22337995023677e-06,4.72804331743373e-06
"Dm_00003779",674.364538385771,0.49035526339445,0.0732764852219656,6.69185021510092,2.20366368882219e-11,6.11780471001607e-11
"Dm_00003780",5.44222845203342,-0.864141013857166,0.773288481787789,-1.11748853656702,0.263785498305354,0.320557073502603
"Dm_00003781",216.543542025426,-0.380309365529625,0.123131666714871,-3.08863979247747,0.00201075070122862,0.00338232237160311
"Dm_00003782",21.4699864239005,-0.446070635032773,0.394338827264221,-1.13118618860701,0.25797673382665,0.314355139974436
"Dm_00003783",298.331300672384,-0.288352213576071,0.106412165160223,-2.70976737614449,0.00673304122803539,0.0106897634419111
"Dm_00003784",170.523998391632,-0.207914597157027,0.141714533458876,-1.46713672960975,0.142338864258898,0.183923328962442
"Dm_00003785",408.95908333095,-0.314034880369899,0.0942535659296033,-3.33180901192054,0.000862834487857773,0.00150272937251851
"Dm_00003786",274.568762525335,0.4616962039519,0.113145439032174,4.08055515008972,4.49282674876004e-05,8.72926343293567e-05
"Dm_00003787",9087.93929113624,-0.189280736671866,0.0261488327361941,-7.23859219956198,4.53365960273437e-13,1.34148707401915e-12
"Dm_00003788",600.515785191734,0.353589620470648,0.0761337777452165,4.64431991873495,3.41198506164296e-06,7.16328850123467e-06
"Dm_00003789",38.6536853111405,0.551604273520564,0.294218274026395,1.87481309699709,0.0608184407593447,0.0845491099717332
"Dm_00003790",3362.79792708342,0.513680101364926,0.037817754354629,13.5830408264855,5.04861000047057e-42,2.95709579895791e-41
"Dm_00003791",788.051843891327,0.278404408794394,0.0708799234792921,3.92783167825697,8.57151651666955e-05,0.000163132025808452
"Dm_00003792",383.537490574435,-0.142117409464701,0.0953932724507287,-1.4898053690118,0.136275419015167,0.176744955023561
"Dm_00003793",708.344959243862,-0.173375710548778,0.071934097140967,-2.41020207995409,0.0159436867806326,0.0241669864415727
"Dm_00003794",79.7701503994012,-0.298386518983295,0.203014099011216,-1.46978224880239,0.141620738312847,0.183069315330978
"Dm_00003795",5071.44826219888,-0.223686548879701,0.0323642658006015,-6.91152860558772,4.79458824195214e-12,1.36469229896332e-11
"Dm_00003796",5.51361689885178,1.98720982793376,0.879323146399053,2.25993121649492,0.0238255201390493,0.0351679709680903
"Dm_00003797",1049.5172071387,-0.303691776373762,0.0581643371199374,-5.2212711673742,1.77699112964653e-07,4.03912103076759e-07
"Dm_00003798",378.21099379724,1.26095825730709,0.0989146903701895,12.7479371626999,3.20103791812147e-37,1.72351981042328e-36
"Dm_00003799",123.08072652118,-0.307299185493637,0.162371631372393,-1.89256696441546,0.0584154804895803,0.0814254807312076
"Dm_00003800",456.301744620965,-0.0895722951731278,0.0858443778462597,-1.04342645867321,0.296750824632193,0.355754172592475
"Dm_00003801",526.505550887581,-1.09984327004176,0.0842567872394324,-13.0534679291336,6.0719261255175e-39,3.38428985930097e-38
"Dm_00003802",1957.097036871,3.55633906424224,0.0633719363193135,56.1185166620574,0,0
"Dm_00003803",3710.91605030365,-0.00385505858470493,0.0355185162361663,-0.108536588608382,0.91357005841905,0.931796040207894
"Dm_00003804",315.727838980253,-0.0708485066454503,0.118510670102852,-0.597823863319338,0.549957466134317,0.611310042586922
"Dm_00003805",14.3007645759363,-0.103592333211658,0.473936287960935,-0.218578606118882,0.826978319670873,0.857857323439214
"Dm_00003806",273.872029950637,0.176611981036248,0.112085396472549,1.57569127285464,0.115096969682328,0.151811878408887
"Dm_00003807",1652.61426129641,-1.41720365283932,0.0540870671581942,-26.2022647427763,2.50408085462245e-151,3.69652230956351e-150
"Dm_00003808",10.391188741283,-0.349960231913334,0.59530551809326,-0.587866601731229,0.556621835472027,0.617345620406389
"Dm_00003809",198.779129291612,0.838656145704848,0.138055574214925,6.07477206533675,1.24163957982848e-09,3.18153988093121e-09
"Dm_00003810",1686.9065818941,-0.0653579142821202,0.0472411845138592,-1.38349440122413,0.166513322859686,0.211892341343992
"Dm_00003811",1646.04540327044,0.131479509554142,0.0523815671487326,2.51003390526325,0.0120719570115453,0.018578135804842
"Dm_00003812",898.141784882946,-0.535067528014393,0.062551349592097,-8.55405249452836,1.18840820336904e-17,4.13590867122911e-17
"Dm_00003813",2838.40744719525,0.996827097553562,0.0392411971380238,25.4025659321096,2.36249901514821e-142,3.32495243978906e-141
"Dm_00003814",4488.79802459456,-0.281110962744446,0.0338473698594178,-8.30525278365845,9.96071566031142e-17,3.36522802169264e-16
"Dm_00003815",0,NA,NA,NA,NA,NA
"Dm_00003816",1.85497016235902,0.622322724360021,1.31108031379128,0.474664074972217,0.635026427901189,0.689489272579375
"Dm_00003817",621.289827118709,0.0377967789745488,0.0735313732721127,0.514022481732753,0.607236272644492,0.664455336081589
"Dm_00003818",503.073843173147,0.307282523128774,0.0860413294313872,3.57133630035102,0.000355164505143961,0.000640448772967507
"Dm_00003819",1222.35076473374,-0.0394248018970071,0.0557605999787532,-0.707036902616353,0.47954354532252,0.54238449337369
"Dm_00003820",1032.20875611796,-0.102295428578046,0.0599181522037564,-1.70725272418586,0.0877750890617925,0.118659877939242
"Dm_00003821",2338.37136001215,0.422319056732325,0.0419665664531124,10.0632263352821,8.03220313227423e-24,3.32036462213e-23
"Dm_00003822",16.7321493127739,1.78156056243871,0.516867041094966,3.44684497325372,0.000567173939538476,0.00100397316155915
"Dm_00003823",437.017043761168,0.235355024526537,0.0877957950544894,2.68070953034216,0.00734662552691954,0.0116166701266568
"Dm_00003824",3.13833874682526,0.643457510693272,1.03731808102188,0.620308777476808,0.535054517213377,0.596983850540264
"Dm_00003825",660.819161311354,-0.581867726842881,0.0779772675521605,-7.46201739441125,8.52076329580559e-14,2.59317714453178e-13
"Dm_00003826",145.745345167693,1.18395911792235,0.157263646834399,7.52849842766958,5.13271358549543e-14,1.57464882659313e-13
"Dm_00003827",1263.11519059877,-0.108665305386334,0.0564759557567007,-1.92409856425389,0.0543422300290237,0.0761124170612199
"Dm_00003828",336.907215207221,-0.400305334919902,0.104200965813814,-3.84166626281724,0.000122201917512817,0.000229300549254233
"Dm_00003829",2408.09800369827,-0.773663712299307,0.044533297107996,-17.3727022821401,1.32820860262874e-67,1.0653631107401e-66
"Dm_00003830",241.666408261694,0.375361607505139,0.117096704683053,3.20556934989021,0.001347955605301,0.00230350123836252
"Dm_00003831",564.686678063027,-0.022620927857688,0.0856624104629484,-0.264070643534742,0.791725484263618,0.828268253084886
"Dm_00003832",68.9951636279793,0.0816280096338264,0.220030795573159,0.370984477064646,0.710649093546043,0.757817326064493
"Dm_00003833",633.862886540461,0.352511041723222,0.0759966742835003,4.63850615894328,3.50936479602932e-06,7.3619370039409e-06
"Dm_00003834",1.79991970214322,-1.14026077736581,1.39163556543327,-0.819367372959312,0.412576844122296,0.475481070194092
"Dm_00003835",214.689765869396,-1.14994253240096,0.132015755516271,-8.71064614904419,3.0214748263305e-18,1.07086689193667e-17
"Dm_00003836",323.072186672018,0.143199961709725,0.101765714092115,1.40715331275625,0.159381932254438,0.203822399099777
"Dm_00003837",2727.60151162121,-0.482916775896153,0.0449168422847194,-10.7513518611801,5.83993498539297e-27,2.60018474224425e-26
"Dm_00003838",248.694693021489,-0.392128641989581,0.123507923954238,-3.17492699605956,0.00149874202605755,0.00255109774502425
"Dm_00003839",2269.14026881034,-0.025564259965169,0.0452154100406088,-0.565388214819002,0.571809738783509,0.631869307369222
"Dm_00003840",1831.31938039084,-2.20296642299819,0.0532724706969102,-41.3528112020898,0,0
"Dm_00003841",0.611030884032805,-0.18586871257486,2.37404071373403,-0.0782921335340181,0.937595674787172,NA
"Dm_00003842",2.95344678521404,-1.92790752911729,1.19794458058691,-1.60934617540716,0.107540667579308,0.142810436730629
"Dm_00003843",1741.95314532583,0.871897805365275,0.0535242213042732,16.2897802923415,1.16647521478449e-59,8.60181400321727e-59
"Dm_00003844",2606.28143299841,0.284682266505938,0.039192453587509,7.26370105587544,3.76639916907664e-13,1.11652314752805e-12
"Dm_00003845",291.037152719774,0.755969079663814,0.109277242282985,6.91790041430721,4.58386324532704e-12,1.30587465999151e-11
"Dm_00003846",12.5438405487161,0.187945875688962,0.515234130463565,0.364777611917642,0.715277418349771,0.76204189403682
"Dm_00003847",118.687826940476,0.0151547382983051,0.170196797762937,0.0890424408537564,0.929048181131665,0.944812773719028
"Dm_00003848",652.310651867604,0.214565953364963,0.0776091339177697,2.76469975289642,0.00569752112943413,0.00911352790016044
"Dm_00003849",0,NA,NA,NA,NA,NA
"Dm_00003850",187.752396851445,1.15913982139134,0.148373187233269,7.81232676203797,5.61417808219867e-15,1.79031641433526e-14
"Dm_00003851",25.9018066072198,3.24896972220009,0.497887353036617,6.52551164914033,6.7769790404641e-11,1.84273948352602e-10
"Dm_00003852",35.5472461956368,0.0351048562924152,0.319161910708846,0.109990744868173,0.912416714904383,0.930797671292868
"Dm_00003853",0,NA,NA,NA,NA,NA
"Dm_00003854",11615.0409814248,-1.82223854155815,0.0285693743729505,-63.7829347527977,0,0
"Dm_00003855",629.977105428966,1.00976048925411,0.0765171224375551,13.1965298365495,9.18706539700163e-40,5.20026248612734e-39
"Dm_00003856",869.55784545237,0.153912129723134,0.0633741799891621,2.42862518693662,0.0151561917267262,0.0230453610804896
"Dm_00003857",1777.45812945235,0.20068060300113,0.0500854363984804,4.00676558759542,6.15559007588133e-05,0.000118310227083675
"Dm_00003858",442.614530396265,0.39735296960144,0.0888659813869829,4.47137322291074,7.77189273725936e-06,1.59525176477199e-05
"Dm_00003859",662.175550622128,0.00211843524104547,0.0744489890154278,0.0284548557214991,0.977299373350684,0.98276532221188
"Dm_00003860",744.494044080117,0.162126960702882,0.0688347334183334,2.35530745383408,0.0185073856981257,0.0278001676468045
"Dm_00003861",783.462134891128,0.0649708246737245,0.0699721040742059,0.928524667556409,0.353135478229331,0.41526116421412
"Dm_00003862",567.316416662085,2.16193367734777,0.0927225691862687,23.3161537295704,3.04022024999245e-120,3.68557609396812e-119
"Dm_00003863",222.755387675777,1.15660562215313,0.129019138917827,8.96460503344217,3.11394849539345e-19,1.13351692045692e-18
"Dm_00003864",5.93422342130518,-0.0910779504609191,0.738013168925171,-0.123409654862343,0.9017827120427,0.92212454202232
"Dm_00003865",899.345091013668,-0.365270654414121,0.0702206068201112,-5.20175872803064,1.97411403272292e-07,4.47383837298289e-07
"Dm_00003866",2128.66368000657,-2.69415522815618,0.0514853077209142,-52.3286224248742,0,0
"Dm_00003867",365.758586650937,0.00590060068838674,0.095382890919475,0.0618622546612494,0.950672526315839,0.961913485052548
"Dm_00003868",227.437127608055,0.642847369794761,0.123598196836069,5.20110637736394,1.98105666803844e-07,4.48830083561534e-07
"Dm_00003869",1921.74262983091,-0.125157380974388,0.0456491364040429,-2.74172505404294,0.00611174763060307,0.00974687916931535
"Dm_00003870",1009.94894823828,-0.844772602236281,0.0598157863080748,-14.1229039084326,2.74444885117962e-45,1.68845330705791e-44
"Dm_00003871",898.800936680012,0.243968669573062,0.0691983657709165,3.52564207051838,0.000422457514485568,0.000757271776274006
"Dm_00003872",1097.37075386474,-0.951292845245203,0.0579515651489976,-16.4153089359944,1.48622425510023e-60,1.11029694351605e-59
"Dm_00003873",23.8854743134646,-0.963706020792375,0.385765847905769,-2.49816313710533,0.012483872865441,0.0191788530715042
"Dm_00003874",27.0382584596441,-0.617157000327487,0.349104154656599,-1.76783058034518,0.0770892309371461,0.105155730411407
"Dm_00003875",0,NA,NA,NA,NA,NA
"Dm_00003876",196.353478826578,-0.62349338157109,0.129794806459726,-4.80368512868468,1.55771727617142e-06,3.35215059888314e-06
"Dm_00003877",80.4739053934977,-0.0610603745812313,0.204809907106179,-0.298131938263983,0.765602466110421,0.805574083554639
